"id_order","product_id","product_name","product_price"
"7743","7543","Szal z wełny merino cieniowany w kolorze beżowym brązowym","190.000000"
"7743","5849","Szal z wełny merino cieniowany w kolorze błękitnym, niebieskim","190.000000"
"7760","2374","Delikatny ręcznie wykonany szal z kaszmiru cieniowany","409.000000"
"7760","2377","Delikatny ręcznie wykonany szal z kaszmiru cieniowany","409.000000"
"7761","4916","Ciemno złoty szal z jedwabiu, wzór paisley","146.000000"
"7761","7691","Bordowy szal z jedwabiu, wzór orientalny","146.000000"
"7761","7651","Bordowy szal z jedwabiu, wzór orientalny","146.000000"
"7762","5849","Szal z wełny merino cieniowany w kolorze błękitnym, niebieskim","190.000000"
"7762","5810","Szal z wełny merino cieniowany w kolorze czerwono brązowym","190.000000"
"7805","6239","Szal 70% Kaszmir 30% Jedwab w kolorze cappuccino","275.000000"
"7805","7654","Fioletowy szal z jedwabiu, wzór orientalny","146.000000"
"8275","4802","Szal z jedwabiu wielokolorowy","155.000000"
"8275","2486","szal z jedwabiu w kolorze jasno zielonym","110.000000"
"8275","2717","Ręcznie malowany szal w kolorach lata","135.000000"
"8392","5329","Szal z wełny merino w kolorze białym","170.000000"
"8392","8380","Szal z wełny merino w kolorze kości słoniowej","170.000000"
"8450","8438","Śliczny ręcznie wykonany szal z kaszmiru w kolorze ecru","259.000000"
"8450","121","Delikatny, elegancki szal  z kaszmiru biały","299.000000"
"8471","6963","Wełniany szal indyjski Kani","255.000000"
"8471","6331","Fioletowo zielony szal indyjski","164.000000"
"8471","2164","Szal indyjski w kolorze bordowym","159.000000"
"8471","6015","Szal indyjski w kolorze jasno brązowym","99.000000"
"8471","6037","Szal indyjski w kolorze bordowym","99.000000"
"8514","5689","Wyszywany szal Aari z wełny merino w kolorze ecru","279.000000"
"8514","5364","Szal z wełny ze wzorem żakardowym w kolorze kremowym","170.000000"
"8517","5397","Szal z wełny ze wzorem żakardowym w kolorze czarnym","170.000000"
